filename,Canon_AEBBracketValue,Canon_AESetting,Canon_AFAreaHeights,Canon_AFAreaMode,Canon_AFAreaWidths,Canon_AFAreaXPositions,Canon_AFAreaYPositions,Canon_AFImageHeight,Canon_AFImageWidth,Canon_AFInfoSize,Canon_AFPoint,Canon_AFPointsInFocus,Canon_AspectRatio,Canon_AutoExposureBracketing,Canon_AutoISO,Canon_AutoRotate,Canon_BaseISO,Canon_BulbDuration,Canon_CameraISO,Canon_CameraTemperature,Canon_CameraType,Canon_CanonExposureMode,Canon_CanonFirmwareVersion,Canon_CanonFlashInfo,Canon_CanonFlashMode,Canon_CanonImageHeight,Canon_CanonImageSize,Canon_CanonImageType,Canon_CanonImageWidth,Canon_CanonModelID,Canon_Canon_0x0018,Canon_Canon_0x0019,Canon_Canon_0x001f,Canon_Canon_0x0022,Canon_Canon_0x0023,Canon_Canon_0x0027,Canon_Canon_0x002d,Canon_Canon_0x002e,Canon_Canon_0x0031,Canon_Canon_0x0032,Canon_Canon_0x0033,Canon_Canon_AFInfo2_0x000d,Canon_Categories,Canon_ContinuousDrive,Canon_Contrast,Canon_ControlMode,Canon_CroppedImageHeight,Canon_CroppedImageLeft,Canon_CroppedImageTop,Canon_CroppedImageWidth,Canon_DateStampMode,Canon_DigitalZoom,Canon_DisplayAperture,Canon_EasyMode,Canon_ExposureCompensation,Canon_ExposureTime,Canon_FNumber,Canon_FacesDetected,Canon_FileNumber,Canon_FirmwareRevision,Canon_FlashBits,Canon_FlashExposureComp,Canon_FlashGuideNumber,Canon_FlashOutput,Canon_FocalUnits,Canon_FocusContinuous,Canon_FocusDistanceLower,Canon_FocusDistanceUpper,Canon_FocusMode,Canon_FocusRange,Canon_ImageStabilization,Canon_ImageUniqueID,Canon_IntelligentContrast,Canon_LensType,Canon_MacroMode,Canon_ManualFlashOutput,Canon_MaxAperture,Canon_MaxFocalLength,Canon_MeasuredEV,Canon_MeteringMode,Canon_MinAperture,Canon_MinFocalLength,Canon_MyColorMode,Canon_NDFilter,Canon_NumAFPoints,Canon_OpticalZoomCode,Canon_PrimaryAFPoint,Canon_Quality,Canon_RecordMode,Canon_Saturation,Canon_SelfTimer,Canon_SelfTimer2,Canon_SequenceNumber,Canon_Sharpness,Canon_SlowShutter,Canon_SpotMeteringMode,Canon_TargetAperture,Canon_TargetExposureTime,Canon_ThumbnailImageValidArea,Canon_VRDOffset,Canon_ValidAFPoints,Canon_WhiteBalance,Canon_ZoomSourceWidth,Canon_ZoomTargetWidth,Composite_Aperture,Composite_CircleOfConfusion,Composite_DriveMode,Composite_FOV,Composite_FocalLength35efl,Composite_GPSAltitude,Composite_GPSDateTime,Composite_GPSLatitude,Composite_GPSLongitude,Composite_GPSPosition,Composite_HyperfocalDistance,Composite_ISO,Composite_ImageSize,Composite_Lens,Composite_Lens35efl,Composite_LensID,Composite_LightValue,Composite_ScaleFactor35efl,Composite_ShootingMode,Composite_ShutterSpeed,Composite_ThumbnailImage,ExifIFD_ApertureValue,ExifIFD_ColorSpace,ExifIFD_ComponentsConfiguration,ExifIFD_CompressedBitsPerPixel,ExifIFD_CreateDate,ExifIFD_CustomRendered,ExifIFD_DateTimeOriginal,ExifIFD_DigitalZoomRatio,ExifIFD_ExifImageHeight,ExifIFD_ExifImageWidth,ExifIFD_ExifVersion,ExifIFD_ExposureCompensation,ExifIFD_ExposureMode,ExifIFD_ExposureTime,ExifIFD_FNumber,ExifIFD_FileSource,ExifIFD_Flash,ExifIFD_FlashpixVersion,ExifIFD_FocalLength,ExifIFD_FocalPlaneResolutionUnit,ExifIFD_FocalPlaneXResolution,ExifIFD_FocalPlaneYResolution,ExifIFD_ISO,ExifIFD_MaxApertureValue,ExifIFD_MeteringMode,ExifIFD_OwnerName,ExifIFD_SceneCaptureType,ExifIFD_SensingMethod,ExifIFD_SensitivityType,ExifIFD_ShutterSpeedValue,ExifIFD_UserComment,ExifIFD_WhiteBalance,ExifTool_ExifToolVersion,File_BitsPerSample,File_ColorComponents,File_Comment,File_EncodingProcess,File_ExifByteOrder,File_FileType,File_ImageHeight,File_ImageWidth,File_MIMEType,File_YCbCrSubSampling,GPS_GPSAltitude,GPS_GPSAltitudeRef,GPS_GPSDateStamp,GPS_GPSLatitude,GPS_GPSLatitudeRef,GPS_GPSLongitude,GPS_GPSLongitudeRef,GPS_GPSMapDatum,GPS_GPSStatus,GPS_GPSTimeStamp,GPS_GPSVersionID,ICC-chrm_ChromaticityChannel1,ICC-chrm_ChromaticityChannel2,ICC-chrm_ChromaticityChannel3,ICC-chrm_ChromaticityChannels,ICC-chrm_ChromaticityColorant,ICC-header_CMMFlags,ICC-header_ColorSpaceData,ICC-header_ConnectionSpaceIlluminant,ICC-header_DeviceAttributes,ICC-header_DeviceManufacturer,ICC-header_DeviceModel,ICC-header_PrimaryPlatform,ICC-header_ProfileCMMType,ICC-header_ProfileClass,ICC-header_ProfileConnectionSpace,ICC-header_ProfileCreator,ICC-header_ProfileDateTime,ICC-header_ProfileFileSignature,ICC-header_ProfileID,ICC-header_ProfileVersion,ICC-header_RenderingIntent,ICC_Profile_BlueMatrixColumn,ICC_Profile_BlueTRC,ICC_Profile_ChromaticAdaptation,ICC_Profile_DeviceMfgDesc,ICC_Profile_DeviceModelDesc,ICC_Profile_GreenMatrixColumn,ICC_Profile_GreenTRC,ICC_Profile_MediaWhitePoint,ICC_Profile_ProfileCopyright,ICC_Profile_ProfileDescription,ICC_Profile_RedMatrixColumn,ICC_Profile_RedTRC,IFD0_ImageDescription,IFD0_Make,IFD0_Model,IFD0_ModifyDate,IFD0_Orientation,IFD0_Rating,IFD0_RatingPercent,IFD0_ResolutionUnit,IFD0_Software,IFD0_XPosition,IFD0_XResolution,IFD0_YCbCrPositioning,IFD0_YPosition,IFD0_YResolution,IFD1_Compression,IFD1_ResolutionUnit,IFD1_ThumbnailLength,IFD1_ThumbnailOffset,IFD1_XResolution,IFD1_YResolution,InteropIFD_InteropIndex,InteropIFD_InteropVersion,InteropIFD_RelatedImageHeight,InteropIFD_RelatedImageWidth,JFIF_JFIFVersion,JFIF_ResolutionUnit,JFIF_XResolution,JFIF_YResolution,SourceFile,System_Directory,System_FileAccessDate,System_FileInodeChangeDate,System_FileModifyDate,System_FileName,System_FilePermissions,System_FileSize,XMP-darktable_Blendop_params,XMP-darktable_Colorlabels,XMP-darktable_History_enabled,XMP-darktable_History_modversion,XMP-darktable_History_operation,XMP-darktable_History_params,XMP-darktable_Raw_params,XMP-darktable_Xmp_version,XMP-dc_Subject,XMP-exif_ComponentsConfiguration,XMP-exif_GPSDateTime,XMP-lr_HierarchicalSubject,XMP-tiff_BitsPerSample,XMP-tiff_Compression,XMP-tiff_ImageHeight,XMP-tiff_ImageWidth,XMP-tiff_PhotometricInterpretation,XMP-tiff_PlanarConfiguration,XMP-tiff_SamplesPerPixel,XMP-x_XMPToolkit,XMP-xmp_Rating
IXW_3407.JPG,0,"Normal AE","540 0 0 0 0 0 0 0 0","Single-point AF","720 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"32 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]",,,0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 1210870644 4248430162 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",(none),Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/43,2,0,108-3407,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","65.53 m",Single,Auto,"On (2)",746b2c4852e639fd92eddda6e0839505,Off,"Unknown (-1)",Normal,n/a,2,"26 mm",6.25,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,1,0,Off,Center,2,1/40,"0 0 0 0",0,1,Auto,4000,4000,2,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"2.09 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",5.3,4.6,"Program AE",1/40,"(Binary data 6595 bytes)",2,sRGB,"Y, Cb, Cr, -",3,"2012:08:20 09:38:43",Normal,"2012:08:20 09:38:43",1,3000,4000,0230,0,Auto,1/40,2,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/40,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",JPEG,3000,4000,image/jpeg,"YCbCr4:2:2 (2 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"                               ",Canon,"Canon PowerShot S100","2012:08:20 09:38:43","Horizontal (normal)",,,inches,,,180,Co-sited,,180,"JPEG (old-style)",inches,6595,5632,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,,,,,IXW_3407.JPG,../Public/photos,"2013:01:28 11:08:18+00:00","2012:09:04 06:40:09+01:00","2012:08:20 08:38:42+01:00",IXW_3407.JPG,rw-r--r--,"2.8 MB",,,,,,,,,,,,,,,,,,,,,0
IXW_3967.JPG,0,"Normal AE","540 0 0 0 0 0 0 0 0","Single-point AF","720 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"31 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]","8 0","10 0 65535 0 0 20 0 0 0 0",0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 3539757380 4248430222 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",,Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/23,2,0,109-3967,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","0.13 m",Single,Macro,"On (2)",4469fcd28ee639fd92eddda6e0839505,,"Unknown (-1)",Macro,n/a,2,"26 mm",5.19,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,1,0,Off,Center,2,1/25,"0 0 0 0",0,1,Auto,4000,4000,2,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"2.09 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",4.6,4.6,"Program AE",1/25,"(Binary data 6121 bytes)",2,sRGB,"Y, Cb, Cr, -",3,"2012:09:21 11:00:26",Normal,"2012:09:21 11:00:26",1,3000,4000,0230,0,Auto,1/25,2,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/25,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",JPEG,3000,4000,image/jpeg,"YCbCr4:4:4 (1 1)",,,,,,,,,,,,"0.64 0.33","0.3 0.60001","0.14999 0.06",3,"Unknown (0)","Not Embedded, Independent","RGB ","0.9642 1 0.82491","Reflective, Glossy, Positive, Color","","","Apple Computer Inc.",lcms,"Display Device Profile","XYZ ",lcms,"2012:10:12 19:31:36",acsp,0,2.1.0,Perceptual,"0.14302 0.06059 0.71384","(Binary data 32 bytes)","0.9554 -0.02315 0.06316 -0.02846 1.0101 0.02101 0.01228 -0.02045 1.3297","(dt internal)",sRGB,"0.38533 0.71704 0.09714","(Binary data 32 bytes)","0.9642 1 0.82491","No copyright, use freely","Darktable sRGB","0.43585 0.22238 0.01392","(Binary data 32 bytes)","                               ",Canon,"Canon PowerShot S100","2012:09:21 11:00:26","Horizontal (normal)",1,20,,"darktable 1.0.3",,,Co-sited,,,"JPEG (old-style)",inches,6121,4988,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,1.01,None,1,1,IXW_3967.JPG,../Public/photos,"2013:01:28 11:02:58+00:00","2012:10:12 21:05:04+01:00","2012:10:12 20:31:38+01:00",IXW_3967.JPG,rw-rw-r--,"4.7 MB","","","","","","",0,1,"",,,"",,,,,,,,"XMP Core 4.4.0-Exiv2",1
IXW_4274.JPG,0,"Normal AE","540 0 0 0 0 0 0 0 0","Single-point AF","720 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"30 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]","8 0","10 0 65535 0 0 20 0 0 0 0",0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 3547494026 4248430310 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",,Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/1448,8,0,109-4274,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","0.88 m",Single,Auto,"On (2)",897672d3e6e639fd92eddda6e0839505,,"Unknown (-1)",Normal,n/a,2,"26 mm",15.38,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,2,0,Off,Center,8,1/1614,"0 0 0 0",0,1,Auto,4000,4000,8,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"0.52 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",14.6,4.6,"Program AE",1/1600,"(Binary data 4714 bytes)",8,sRGB,"Y, Cb, Cr, -",3,"2012:09:30 13:24:27",Normal,"2012:09:30 13:24:27",1,3000,4000,0230,0,Auto,1/1600,8,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/1614,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",JPEG,3000,4000,image/jpeg,"YCbCr4:4:4 (1 1)",,,,,,,,,,,,"0.64 0.33","0.3 0.60001","0.14999 0.06",3,"Unknown (0)","Not Embedded, Independent","RGB ","0.9642 1 0.82491","Reflective, Glossy, Positive, Color","","","Apple Computer Inc.",lcms,"Display Device Profile","XYZ ",lcms,"2012:10:12 19:45:08",acsp,0,2.1.0,Perceptual,"0.14302 0.06059 0.71384","(Binary data 32 bytes)","0.9554 -0.02315 0.06316 -0.02846 1.0101 0.02101 0.01228 -0.02045 1.3297","(dt internal)",sRGB,"0.38533 0.71704 0.09714","(Binary data 32 bytes)","0.9642 1 0.82491","No copyright, use freely","Darktable sRGB","0.43585 0.22238 0.01392","(Binary data 32 bytes)","                               ",Canon,"Canon PowerShot S100","2012:09:30 13:24:27","Horizontal (normal)",1,20,,"darktable 1.0.3",,,Co-sited,,,"JPEG (old-style)",inches,4714,4988,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,1.01,None,1,1,IXW_4274.JPG,../Public/photos,"2013:01:28 11:16:32+00:00","2012:10:12 21:06:22+01:00","2012:10:12 20:45:11+01:00",IXW_4274.JPG,rw-rw-r--,"4.9 MB","","","","","","",0,1,"",,,"",,,,,,,,"XMP Core 4.4.0-Exiv2",1
IXW_3435.JPG,0,"Normal AE","540 0 0 0 0 0 0 0 0","Single-point AF","720 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"32 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]",,,0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 2983095120 4248430162 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",(none),Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/10,2,0,108-3435,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","0.32 m",Single,Macro,"On (2)",506bceb152e639fd92eddda6e0839505,Off,"Unknown (-1)",Macro,n/a,2,"26 mm",3.16,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,1,0,Off,Center,2,1/10,"0 0 0 0",0,1,Auto,4000,4000,2,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"2.09 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",3.3,4.6,"Program AE",1/10,"(Binary data 4463 bytes)",2,sRGB,"Y, Cb, Cr, -",3,"2012:08:20 17:52:17",Normal,"2012:08:20 17:52:17",1,3000,4000,0230,0,Auto,1/10,2,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/10,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",JPEG,3000,4000,image/jpeg,"YCbCr4:2:2 (2 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"                               ",Canon,"Canon PowerShot S100","2012:08:20 17:52:17","Horizontal (normal)",,,inches,,,180,Co-sited,,180,"JPEG (old-style)",inches,4463,5632,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,,,,,IXW_3435.JPG,../Public/photos,"2013:01:28 11:08:20+00:00","2012:09:04 06:40:13+01:00","2012:08:20 16:52:16+01:00",IXW_3435.JPG,rw-r--r--,"2.2 MB",,,,,,,,,,,,,,,,,,,,,0
IXW_3855.JPG,0,"Normal AE","540 0 0 0 0 0 0 0 0","Single-point AF","720 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"30 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]","8 0","10 0 65535 0 0 20 0 0 0 0",0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 3196348724 4248430211 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",,Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/26,2,0,109-3855,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","0.15 m",Single,Macro,"On (2)",346984be83e639fd92eddda6e0839505,,"Unknown (-1)",Macro,n/a,2,"26 mm",5.72,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,1,0,Off,Center,2,1/25,"0 0 0 0",0,1,Auto,4000,4000,2,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"2.09 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",4.6,4.6,"Program AE",1/25,"(Binary data 5111 bytes)",2,sRGB,"Y, Cb, Cr, -",3,"2012:09:20 11:33:10",Normal,"2012:09:20 11:33:10",1,3000,4000,0230,0,Auto,1/25,2,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/25,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",JPEG,3000,4000,image/jpeg,"YCbCr4:4:4 (1 1)",,,,,,,,,,,,"0.64 0.33","0.3 0.60001","0.14999 0.06",3,"Unknown (0)","Not Embedded, Independent","RGB ","0.9642 1 0.82491","Reflective, Glossy, Positive, Color","","","Apple Computer Inc.",lcms,"Display Device Profile","XYZ ",lcms,"2012:10:12 19:22:20",acsp,0,2.1.0,Perceptual,"0.14302 0.06059 0.71384","(Binary data 32 bytes)","0.9554 -0.02315 0.06316 -0.02846 1.0101 0.02101 0.01228 -0.02045 1.3297","(dt internal)",sRGB,"0.38533 0.71704 0.09714","(Binary data 32 bytes)","0.9642 1 0.82491","No copyright, use freely","Darktable sRGB","0.43585 0.22238 0.01392","(Binary data 32 bytes)","                               ",Canon,"Canon PowerShot S100","2012:09:20 11:33:10","Horizontal (normal)",1,20,,"darktable 1.0.3",,,Co-sited,,,"JPEG (old-style)",inches,5111,4988,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,1.01,None,1,1,IXW_3855.JPG,../Public/photos,"2013:01:28 11:08:32+00:00","2012:10:12 21:04:11+01:00","2012:10:12 20:22:22+01:00",IXW_3855.JPG,rw-rw-r--,"3.6 MB","","","","","","",0,1,"",,,"",,,,,,,,"XMP Core 4.4.0-Exiv2",1
IXW_3933.JPG,0,"Normal AE","540 9264 9264 0 -32768 12720 -27240 -27240 0","Single-point AF","720 0 19 -27264 -1 536 0 19 -27216","0 4217 0 3750 -27336 3741 20000 536 512","0 -3672 3750 -3820 -27332 27212 -32768 27720 337",3000,4000,98,"Manual AF point selection",0,4:3,Off,100,None,400,0,400,"30 C",Compact,"Program AE","Firmware Version 1.00","0 0 0 0",Off,3000,Large,"IMG:PowerShot S100 JPEG",4000,"PowerShot S100 (new)","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]",1,"138 1 0 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0[...]","416 0 0 16 8 1 1 640 480 0 0 0 0 0 8 384 0 0 0 0 0 0 0 [...]","8 0","10 0 65535 0 0 20 0 0 0 0",0,"20 0 0 1 0 32767 32767 0 60 2","12 1 65535 65535 65535 65535","28 1 1 1360816486 4248430222 2799562130 93684704","1131046459 4248389174 2799562130 93684704","0 0",,Continuous,Normal,"Camera Local Control",3000,0,0,4000,Off,None,,Manual,0,1/68,4,0,109-3933,"1.00 rev 4.00",(none),0,0,0,1000/mm,Single,"0 m","0.35 m",Single,Macro,"On (2)",66691c518ee639fd92eddda6e0839505,,"Unknown (-1)",Macro,n/a,2,"26 mm",8.84,Evaluative,8,"5.2 mm",Vivid,Off,9,0,0,Fine,JPEG,Normal,Off,0,1,0,Off,Center,4,1/60,"0 0 0 0",0,1,Auto,4000,4000,4,"0.006 mm","Continuous Shooting","73.3 deg","5.2 mm (35 mm equivalent: 24.2 mm)",,,,,,"1.05 m",400,4000x3000,"5.2 - 26.0 mm","5.2 - 26.0 mm (35 mm equivalent: 24.2 - 120.9 mm)","Unknown 5-26mm",7.9,4.6,"Program AE",1/60,"(Binary data 3995 bytes)",4,sRGB,"Y, Cb, Cr, -",3,"2012:09:21 06:29:14",Normal,"2012:09:21 06:29:14",1,3000,4000,0230,0,Auto,1/60,4,"Digital Camera","Off, Did not fire",0100,"5.2 mm",inches,13651.87713,13636.36364,400,2,Multi-segment,"",Standard,"One-chip color area","Standard Output Sensitivity and Recommended Exposure Index",1/60,"",Auto,9.13,8,3,,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",JPEG,3000,4000,image/jpeg,"YCbCr4:4:4 (1 1)",,,,,,,,,,,,"0.64 0.33","0.3 0.60001","0.14999 0.06",3,"Unknown (0)","Not Embedded, Independent","RGB ","0.9642 1 0.82491","Reflective, Glossy, Positive, Color","","","Apple Computer Inc.",lcms,"Display Device Profile","XYZ ",lcms,"2012:10:12 19:28:37",acsp,0,2.1.0,Perceptual,"0.14302 0.06059 0.71384","(Binary data 32 bytes)","0.9554 -0.02315 0.06316 -0.02846 1.0101 0.02101 0.01228 -0.02045 1.3297","(dt internal)",sRGB,"0.38533 0.71704 0.09714","(Binary data 32 bytes)","0.9642 1 0.82491","No copyright, use freely","Darktable sRGB","0.43585 0.22238 0.01392","(Binary data 32 bytes)","                               ",Canon,"Canon PowerShot S100","2012:09:21 06:29:14","Horizontal (normal)",1,20,,"darktable 1.0.3",,,Co-sited,,,"JPEG (old-style)",inches,3995,4988,180,180,"R98 - DCF basic file (sRGB)",0100,3000,4000,1.01,None,1,1,IXW_3933.JPG,../Public/photos,"2013:01:28 11:02:23+00:00","2012:10:12 21:04:46+01:00","2012:10:12 20:28:38+01:00",IXW_3933.JPG,rw-rw-r--,"3.2 MB","","","","","","",0,1,"",,,"",,,,,,,,"XMP Core 4.4.0-Exiv2",1
